anno	id	cage.id	atac.id	cage	atac	plotly	anno.ez
Zdhhc20	1118	1164	17302	83.4875349780076	29.3360282474089	chr14:57890195-57890315..SYMBOL	NA
Micu2	1119	1165	17304	49.3146668346047	13.0614451378004	chr14:57999234-57999267..SYMBOL	NA
Phf11b	1120	1166	17314	17.0825221203605	10.5077097143031	chr14:59341345-59341383..SYMBOL	NA
Setdb2	1121	1167	17316	53.5839890156467	46.1296393915229	chr14:59440800-59440887..SYMBOL	NA
Cdadc1	1122	1168	17321	95.0781427219992	21.1748090936953	chr14:59597902-59597969..SYMBOL	NA
Spata13	1123	1169	17354	13.6094197139267	4.32804509496205	chr14:60702943-60702967..SYMBOL	NA
Trim13	1124	1170	17396	54.5309756230895	9.14188136292566	chr14:61599501-61599564..SYMBOL	NA
Ints6	1125	1171	17432	11.360503682828	97.6963577792942	chr14:62761133-62761138..SYMBOL	NA
Elp3	1126	1172	17523	61.9080078475732	5.7796302067814	chr14:65593006-65593088..SYMBOL	NA
Ccdc25	1127	1173	17527	161.02446230039	9.89879884931589	chr14:65837302-65837390..SYMBOL	NA
Trim35	1128	1174	17561	78.0951656109525	10.237382137985	chr14:66297022-66297066..SYMBOL	NA
Bnip3l	1129	1175	17569	33.3169220562365	47.782826190958	chr14:67008839-67008883..SYMBOL	NA
Ppp2r2a	1130	1176	17575	58.0415526096667	19.4954892901093	chr14:67072429-67072455..SYMBOL	NA
Dock5	1131	1177	17599	34.599915659495	17.2078113632665	chr14:67933515-67933560..SYMBOL	NA
R3hcc1	1132	1178	17613	97.0183124807587	7.94766594908289	chr14:69707483-69707580..SYMBOL	NA
Pdlim2	1133	1179	17646	8.17596932962135	19.0688224334605	chr14:70175407-70175408..SYMBOL	NA
Polr3d	1134	1180	17667	22.826351386944	8.5261846457662	chr14:70443453-70443462..SYMBOL	NA
Dok2	1135	1181	17688	950.47366262687	14.1058262753283	chr14:70774304-70774423..SYMBOL	NA
Cysltr2	1136	1182	17731	60.3550847926036	22.4882713426585	chr14:73049067-73049114..SYMBOL	NA
Lpar6	1137	1183	17746	7.87717556455664	8.71182272280383	chr14:73237991-73238000..SYMBOL	NA
Itm2b	1138	1184	17758	155.860663242227	11.3739881594458	chr14:73385214-73385306..SYMBOL	NA
Med4	1139	1185	17769	84.1208595248887	6.72858798154706	chr14:73510005-73510063..SYMBOL	NA
Sucla2	1140	1186	17771	123.617018446196	9.22390976879662	chr14:73552769-73552804..SYMBOL	NA
Esd	1141	1187	17781	41.0201309089048	19.1883885320853	chr14:74732306-74732378..SYMBOL	NA
Lrch1	1142	1188	17791	6.5291702318055	14.7053236211546	chr14:74947877-74947877..SYMBOL	NA
Lcp1	1143	1189	17809	48.8894301504971	19.1215227292177	chr14:75176837-75176911..SYMBOL	NA
Zc3h13	1144	1190	17816	429.525370928061	18.1700312871043	chr14:75284301-75284550..SYMBOL	NA
Cog3	1145	1191	17826	4.40596091374816	21.0137581813947	chr14:75754535-75754535..SYMBOL	NA
Tpt1	1146	1192	17834	27.5813129064332	82.8222859929676	chr14:75845358-75845413..SYMBOL	NA
Gtf2f2	1147	1193	17841	15.8155894369444	5.40600145289788	chr14:76010859-76010899..SYMBOL	NA
Gpalpp1	1148	1194	17842	392.100401136317	30.2995461771518	chr14:76110660-76110829..SYMBOL	NA
Tsc22d1	1149	1195	17851	63.3228772974048	17.2833621466214	chr14:76504510-76504555..SYMBOL	NA
NA	1150	1196	56843	50.8065733998763	0.0640194953561304	chr14:77539730-77539782..SYMBOL	NA
Dnajc15	1151	1197	17893	47.9458389265529	9.74424020865871	chr14:77861292-77861340..SYMBOL	NA
Epsti1	1152	1198	17900	242.45532621679	11.540202915351	chr14:77904288-77904521..SYMBOL	NA
Wbp4	1153	1199	17963	59.7707168952624	24.4669254992988	chr14:79480957-79481052..SYMBOL	NA
Wbp4	1154	1200	17963	18.1439461464144	24.4669254992988	chr14:79481442-79481509..SYMBOL	NA
Elf1	1155	1201	17972	97.5560295404717	9.71405575854742	chr14:79535532-79535649..SYMBOL	NA
Sugt1	1156	1202	17982	224.036769570158	36.0632009053127	chr14:79587707-79587815..SYMBOL	NA
Pdhb	1157	1203	16345	43.0899089144918	92.421707175976	chr14:8172941-8172965..SYMBOL	NA
Dis3	1158	1204	18014	36.8381824039505	28.0452309906999	chr14:99099726-99099772..SYMBOL	NA
Pibf1	1159	1205	18014	140.915793634165	28.0452309906999	chr14:99099885-99099960..SYMBOL	NA
Letmd1	1160	1206	20616	7.00320511825289	18.2239277238467	chr15:100469115-100469115..SYMBOL	NA
Tfcp2	1161	1207	20620	20.3249760008378	47.8407176640651	chr15:100551729-100551788..SYMBOL	NA
Pou6f1	1162	1208	20623	7.09150806942472	12.7888969215063	chr15:100598918-100598918..SYMBOL	NA
Dazap2	1163	1209	20628	649.088151092778	88.247129022308	chr15:100615619-100615703..SYMBOL	NA
Bin2	1164	1210	20636	399.511564718225	12.5642335250285	chr15:100669443-100669548..SYMBOL	NA
Galnt6	1165	1211	20646	49.2190537143934	12.0370612389311	chr15:100729335-100729377..SYMBOL	NA
I730030J21Rik	1166	1212	20647	57.2146287761975	7.80140341420649	chr15:100732706-100732757..SYMBOL	NA
Nr4a1	1167	1213	20682	178.839723536566	40.3705899717018	chr15:101266845-101266892..SYMBOL	NA
Atg101	1168	1214	20686	107.726759946008	25.281658326032	chr15:101284264-101284323..SYMBOL	NA
Spryd3	1169	1215	20716	381.122384716614	40.0302325901564	chr15:102136154-102136239..SYMBOL	NA
Soat2	1170	1216	20718	38.4853607101252	29.7026751186573	chr15:102150513-102150596..SYMBOL	NA
Zfp740	1171	1217	20722	22.4730724293321	26.5240219758463	chr15:102203645-102203682..SYMBOL	NA
Itgb7	1172	1218	20725	90.1888215874153	1.73445231924714	chr15:102231883-102231938..SYMBOL	NA
Pfdn5	1173	1219	20736	37.2547706927487	6.95619935809167	chr15:102326139-102326181..SYMBOL	NA
Prr13	1174	1220	20750	619.89392041965	16.7024697526718	chr15:102459170-102459219..SYMBOL	NA
Calcoco1	1175	1221	20766	111.049245263127	26.8111289815345	chr15:102722069-102722109..SYMBOL	NA
Smug1	1176	1222	20782	23.3836615340867	10.8021385770605	chr15:103163303-103163330..SYMBOL	NA
Itga5	1177	1225	20813	21.6767781792139	3.50728050594187	chr15:103366543-103366594..SYMBOL	NA
Nckap1l	1178	1226	20815	100.414377491464	28.0708711379377	chr15:103453770-103453864..SYMBOL	NA
Dnajc21	1179	1227	18560	41.4505982705947	16.049142114913	chr15:10470278-10470388..SYMBOL	NA
Brix1	1180	1228	18561	302.711618099519	20.8348535474741	chr15:10485896-10485965..SYMBOL	NA
Tars	1181	1229	18573	199.801206763019	38.5969032949281	chr15:11399558-11399698..SYMBOL	NA
Sub1	1182	1230	18582	884.747723135208	21.4086267097798	chr15:11995959-11996008..SYMBOL	NA
Zfr	1183	1231	18591	20.494613850134	38.1557641480286	chr15:12117798-12117884..SYMBOL	NA
6030458C11Rik	1184	1232	18636	27.9981734985396	43.8623519145911	chr15:12824535-12824643..SYMBOL	NA
Drosha	1185	1233	18636	13.2494388408101	43.8623519145911	chr15:12824858-12824877..SYMBOL	NA
Zfp622	1186	1234	18670	197.212060951136	47.4942669437801	chr15:25984366-25984486..SYMBOL	NA
Otulinl	1187	1235	18698	1.39181727821066	67.6717624576984	chr15:27681543-27681543..SYMBOL	NA
Otulinl	1188	1236	18698	91.5029538474365	67.6717624576984	chr15:27681643-27681802..SYMBOL	NA
Cct5	1189	1237	18768	391.204235162139	29.1558560994873	chr15:31601722-31601809..SYMBOL	NA
Rida	1190	1238	18782	25.2048701398238	13.6528829229055	chr15:34495190-34495246..SYMBOL	NA
Vps13b	1191	1239	18793	26.0970052297986	11.5142705903616	chr15:35371504-35371588..SYMBOL	NA
Cox6c	1192	1240	18802	81.8909220683713	6.15730898446832	chr15:35938127-35938198..SYMBOL	NA
Pabpc1	1193	1241	18830	22.3614527840018	72.485787768903	chr15:36608970-36608973..SYMBOL	NA
Ywhaz	1194	1242	18859	505.862787665587	116.869362937524	chr15:36793491-36793644..SYMBOL	NA
Ywhaz	1195	1243	18859	44.2467913759521	116.869362937524	chr15:36794224-36794265..SYMBOL	NA
Zfp706	1196	1244	18868	60.3190497028288	38.6194786104355	chr15:37007289-37007397..SYMBOL	NA
Rrm2b	1197	1245	18888	95.1338174869041	42.3771719670544	chr15:37961006-37961110..SYMBOL	NA
Azin1	1198	1247	18919	33.9517069054353	89.2956897275942	chr15:38519216-38519266..SYMBOL	NA
Dcaf13	1199	1248	18929	322.359610323748	40.9298830361345	chr15:39112868-39112941..SYMBOL	NA
AW549877	1200	1249	18437	57.1077912802408	81.6380959679565	chr15:3995704-3995752..SYMBOL	NA
NA	1201	1250	18968	32.9526616915292	7.59859750754002	chr15:42676467-42676540..SYMBOL	NA
Angpt1	1202	1251	18968	19.7876426985015	7.59859750754002	chr15:42676913-42677007..SYMBOL	NA
Eif3e	1203	1252	18969	30.7336620100505	10.8381111465321	chr15:43282704-43282742..SYMBOL	NA
Eny2	1204	1253	18973	18.3694437160346	64.5448644044658	chr15:44428092-44428153..SYMBOL	NA
Ebag9	1205	1254	18975	12.9897438156205	53.1023475729911	chr15:44619155-44619163..SYMBOL	NA
Ebag9	1206	1255	18975	25.0877686443575	53.1023475729911	chr15:44619558-44619594..SYMBOL	NA
Card6	1207	1256	18444	49.6721905455639	6.21601845212759	chr15:5108453-5108562..SYMBOL	NA
Rpl37	1208	1257	18445	29.7891186456786	49.747344914056	chr15:5116645-5116673..SYMBOL	NA
Ttc33	1209	1258	18449	41.0953534890235	10.0870031736428	chr15:5185715-5185748..SYMBOL	NA
Rad21	1210	1259	19006	41.8837491506836	25.5262566467458	chr15:51991696-51991803..SYMBOL	NA
Ptger4	1211	1260	18454	21.2255231363357	42.1636900098598	chr15:5244151-5244186..SYMBOL	NA
NA	1212	1261	19013	31.4009308635803	27.3445435618442	chr15:52753401-52753451..SYMBOL	NA
Taf2	1213	1262	19029	20.4640568136299	9.38129514310268	chr15:55072146-55072152..SYMBOL	NA
Derl1	1214	1263	19066	60.696002431425	73.5125346338765	chr15:57892303-57892487..SYMBOL	NA
Zhx1	1215	1264	19075	19.9299424982557	48.736344790444	chr15:58076194-58076238..SYMBOL	NA
Atad2	1216	1265	19076	295.680867792152	27.2401227651816	chr15:58134815-58135129..SYMBOL	NA
Trmt12	1217	1266	19107	13.5515331369433	7.96909460112705	chr15:58872651-58872678..SYMBOL	NA
Ndufb9	1218	1267	19112	59.6667133103643	15.1812878730955	chr15:58933798-58933822..SYMBOL	NA
Nsmce2	1219	1268	19121	105.32399736456	14.6436246666438	chr15:59374228-59374354..SYMBOL	NA
NA	1220	1269	19162	28.859679391654	26.4535554318355	chr15:60141898-60141908..SYMBOL	NA
NA	1221	1270	19171	305.270828315236	17.084174970958	chr15:60187355-60187525..SYMBOL	NA
Myc	1222	1271	19191	29.9288589441343	12.7702472259208	chr15:61985512-61985579..SYMBOL	NA
Asap1	1223	1272	19300	21.7382117372768	21.4646669621187	chr15:64312654-64312677..SYMBOL	NA
Efr3a	1224	1273	19307	18.3918234279692	25.3741749917784	chr15:65787038-65787069..SYMBOL	NA
Tmem71	1225	1274	19315	106.263675495172	18.3330335576185	chr15:66560920-66561113..SYMBOL	NA
Phf20l1	1226	1275	19316	175.675651467982	27.288290126065	chr15:66577542-66577630..SYMBOL	NA
Sla	1227	1276	19330	32.3756514950965	9.54072783479274	chr15:66801568-66801686..SYMBOL	NA
Sla	1228	1277	19334	38.7965032615614	7.08351007087527	chr15:66812667-66812725..SYMBOL	NA
Peg13	1229	1278	19389	51.2538167214843	18.5683536490162	chr15:72809952-72810035..SYMBOL	NA
Trappc9	1230	1279	19402	84.3940245186437	22.9752059993009	chr15:73061025-73061084..SYMBOL	NA
Ly6e	1231	1280	19477	117.1756778362	10.0306519213894	chr15:74955620-74955690..SYMBOL	NA
Ly6c2	1232	1281	56844	9.60892115003256	0.692789238421707	chr15:75111968-75112010..SYMBOL	NA
Gsdmd	1233	1282	19512	33.1176149329912	6.15362915949083	chr15:75862317-75862366..SYMBOL	NA
Zfp707	1234	1284	19524	6.57652239637591	7.52498029654097	chr15:75969138-75969163..SYMBOL	NA
Puf60	1235	1285	19532	132.610044317194	53.461316307243	chr15:76080882-76080939..SYMBOL	NA
Plec	1236	1286	19541	56.0591038958707	62.3628398782552	chr15:76195698-76195742..SYMBOL	NA
Gpaa1	1237	1287	19561	4.8767824956141	10.0132591390172	chr15:76331332-76331341..SYMBOL	NA
Bop1	1238	1288	19574	25.5117187158592	28.7991340769357	chr15:76477241-76477279..SYMBOL	NA
Hsf1	1239	1289	19574	17.2149235379647	28.7991340769357	chr15:76477438-76477449..SYMBOL	NA
Vps28	1240	1290	19593	109.545438654566	10.6927982623732	chr15:76626034-76626091..SYMBOL	NA
Tonsl	1241	1291	19594	28.4472475713361	29.5626967684672	chr15:76639902-76639960..SYMBOL	NA
Rpl8	1242	1292	19615	62.9272885875317	11.8345562993162	chr15:76904082-76904108..SYMBOL	NA
1110038F14Rik	1243	1293	19619	30.1580586405265	7.33234708834868	chr15:76948505-76948549..SYMBOL	NA
Apol7e	1244	1294	19630	66.5593201882458	10.3345832547204	chr15:77698875-77698924..SYMBOL	NA
Myh9	1245	1295	19654	135.524376885205	81.929874901977	chr15:77842094-77842163..SYMBOL	NA
Txn2	1246	1296	19668	32.2140351870107	32.0469934778869	chr15:77928949-77928994..SYMBOL	NA
Eif3d	1247	1297	19673	43.957068277323	21.4390155911911	chr15:77970734-77970828..SYMBOL	NA
Ncf4	1248	1298	19683	36.7332239532095	13.4295506888164	chr15:78244812-78244907..SYMBOL	NA
Ncf4	1249	1299	19683	32.4901260863469	13.4295506888164	chr15:78244965-78244987..SYMBOL	NA
Il2rb	1250	1300	19703	12.1665247180178	45.28977830089	chr15:78493701-78493790..SYMBOL	NA
Il2rb	1251	1301	19704	423.548760780146	54.8392677795375	chr15:78494969-78495116..SYMBOL	NA
Rac2	1252	1302	19719	110.601829763973	30.8687815552319	chr15:78572715-78572768..SYMBOL	NA
Cyth4	1253	1303	19725	616.252849461507	9.44595642842648	chr15:78597096-78597198..SYMBOL	NA
Gga1	1254	1304	19753	26.9233535665128	33.1797441647374	chr15:78877548-78877584..SYMBOL	NA
Lgals1	1255	1305	19765	163.883686316607	4.99818234773458	chr15:78926695-78926757..SYMBOL	NA
Nol12	1256	1306	19768	138.820544928635	7.89980512430142	chr15:78934931-78935007..SYMBOL	NA
Triobp	1257	1307	19773	14.6720685334196	46.2310605585539	chr15:78983084-78983133..SYMBOL	NA
H1f0	1258	1308	19774	41.942133598573	2.53049338421744	chr15:79028447-79028451..SYMBOL	NA
Eif3l	1259	1309	19781	28.6568484780185	8.18767370086085	chr15:79075179-79075239..SYMBOL	NA
Micall1	1260	1310	19782	6.13182838576219	14.7663893271517	chr15:79109153-79109179..SYMBOL	NA
Cby1	1261	1312	19814	170.863497946876	33.4714513059491	chr15:79659176-79659272..SYMBOL	NA
Gtpbp1	1262	1313	19817	36.1112100157987	74.2340297992212	chr15:79690875-79690900..SYMBOL	NA
Apobec3	1263	1314	19834	50.8712452112981	24.3642383742113	chr15:79892385-79892489..SYMBOL	NA
Apobec3	1264	1315	19835	83.4888012503221	8.7037082769656	chr15:79895703-79895708..SYMBOL	NA
Apobec3	1265	1316	19836	8.18114553498338	22.8511310178816	chr15:79900324-79900348..SYMBOL	NA
Cbx7	1266	1317	19843	5.97655074534681	21.8564984063848	chr15:79932729-79932730..SYMBOL	NA
Tnrc6b	1267	1320	19920	44.5790024906698	16.5921140651156	chr15:80798591-80798604..SYMBOL	NA
Rbx1	1268	1322	19972	38.5055438115304	51.9174455010298	chr15:81466344-81466364..SYMBOL	NA
Ep300	1269	1323	19980	17.6607721421909	38.6530122978807	chr15:81586212-81586242..SYMBOL	NA
Rangap1	1270	1324	19997	189.120047726552	58.926768413229	chr15:81729862-81729939..SYMBOL	NA
Snu13	1271	1327	20024	23.0928706058461	10.0477675142111	chr15:82047550-82047588..SYMBOL	NA
Naga	1272	1328	20047	13.9013438333645	15.7383890065918	chr15:82338782-82338873..SYMBOL	NA
Smdt1	1273	1329	20050	42.8461996914072	43.0728449022494	chr15:82346005-82346122..SYMBOL	NA
Rrp7a	1274	1331	20074	114.273261963795	7.21132154636079	chr15:83122737-83122772..SYMBOL	NA
NA	1275	1332	20077	1043.20438904379	79.5131602374636	chr15:83172128-83172243..SYMBOL	NA
Ttll1	1276	1333	20094	41.336233346543	9.98128742280022	chr15:83510872-83510899..SYMBOL	NA
Tspo	1277	1334	20098	16.5412794830687	31.4531150676386	chr15:83563570-83563611..SYMBOL	NA
Parvg	1278	1335	20115	23.3375534834289	2.98005806006163	chr15:84324749-84324812..SYMBOL	NA
Nup50	1279	1336	20146	156.85978519176	32.355805954278	chr15:84923389-84923421..SYMBOL	NA
Trmu	1280	1337	20187	22.5566099213996	26.9519063326708	chr15:85879312-85879355..SYMBOL	NA
Creld2	1281	1338	20254	27.7888507151688	73.8497596320133	chr15:88819591-88819646..SYMBOL	NA
Tubgcp6	1282	1339	20267	15.0037452577267	9.00773042532082	chr15:89123103-89123175..SYMBOL	NA
Sbf1	1283	1340	20283	46.3503407201284	32.2039532410074	chr15:89315262-89315289..SYMBOL	NA
Chkb	1284	1341	20290	34.0112856886204	93.0643763919534	chr15:89429814-89429916..SYMBOL	NA
Lmbrd2	1285	1342	18534	39.0374102696059	21.4523400770883	chr15:9140535-9140569..SYMBOL	NA
Gxylt1	1286	1343	20308	44.5906940153536	34.4377231951406	chr15:93275109-93275214..SYMBOL	NA
Irak4	1287	1344	20325	54.8256547421039	44.5011639816917	chr15:94543604-94543749..SYMBOL	NA
Ano6	1288	1345	20335	49.1437952530235	17.9600253202331	chr15:95790835-95790895..SYMBOL	NA
NA	1289	1346	20413	540.29199618048	40.8307843988474	chr15:97468897-97469079..SYMBOL	NA
Rpap3	1290	1347	20419	32.972389471602	4.84803388274028	chr15:97705786-97705840..SYMBOL	NA
Tmem106c	1291	1348	20443	11.1044618970419	12.3570408206494	chr15:97964045-97964050..SYMBOL	NA
Senp1	1292	1349	20446	17.7144257404888	12.9301617359852	chr15:98093365-98093386..SYMBOL	NA
Senp1	1293	1350	20446	10.3727670943485	12.9301617359852	chr15:98093536-98093569..SYMBOL	NA
Ccnt1	1294	1351	20459	30.7215719402512	58.0796254139437	chr15:98567636-98567740..SYMBOL	NA
Ddx23	1295	1352	20464	1639.45119750318	17.7794450751487	chr15:98662783-98662975..SYMBOL	NA
NA	1296	1353	20504	8.04893253046971	51.046988220179	chr15:98953549-98953551..SYMBOL	NA
Bcdin3d	1297	1355	20559	12.6546804172516	4.91850270163847	chr15:99474700-99474716..SYMBOL	NA
Racgap1	1298	1356	20566	15.1988113837295	10.6898496249251	chr15:99651593-99651623..SYMBOL	NA
Nubp1	1299	1357	20952	40.0905044452703	23.2566917172493	chr16:10411936-10411961..SYMBOL	NA
Rsl1d1	1300	1359	21012	48.9970690308146	38.8196402055191	chr16:11203267-11203310..SYMBOL	NA
Ercc4	1301	1360	21056	91.5262486894262	6.36002340851476	chr16:13061269-13061326..SYMBOL	NA
Ercc4	1302	1361	21057	40.6506920417728	64.4709010197672	chr16:13109899-13109985..SYMBOL	NA
Parn	1303	1362	21073	64.9334935789206	18.2650228389938	chr16:13668128-13668176..SYMBOL	NA
Rrn3	1304	1363	21078	30.0135702573849	17.7021177100595	chr16:13780721-13780789..SYMBOL	NA
Ntan1	1305	1364	21080	26.2168005789105	53.2276224889782	chr16:13819309-13819361..SYMBOL	NA
Pdxdc1	1306	1365	21084	6.5428010448418	28.3993457986239	chr16:13903112-13903112..SYMBOL	NA
Nde1	1307	1366	21091	53.6409090438969	29.0187519117498	chr16:14163270-14163331..SYMBOL	NA
Spidr	1308	1368	21109	18.5948446312327	17.9636949343282	chr16:16146790-16146822..SYMBOL	NA
Top3b	1309	1369	21118	60.2206662168799	13.1730803227312	chr16:16870749-16870799..SYMBOL	NA
Mapk1	1310	1370	21123	17.9970748512908	31.2178677563893	chr16:16983372-16983423..SYMBOL	NA
Ppil2	1311	1371	21134	622.574985188816	10.5499011393222	chr16:17111151-17111263..SYMBOL	NA
Sdf2l1	1312	1372	21136	33.4571735079214	35.3859472245968	chr16:17132340-17132383..SYMBOL	NA
Tmem191c	1313	1373	21147	39.6791090991468	11.9563688156905	chr16:17276285-17276354..SYMBOL	NA
Snap29	1314	1374	21150	66.9231873272709	39.0670516036457	chr16:17405987-17406068..SYMBOL	NA
Lztr1	1315	1375	21157	35.3564098492112	23.3192316973261	chr16:17508955-17509002..SYMBOL	NA
Ess2	1316	1376	21179	56.8702850085643	15.3279160512522	chr16:17911309-17911348..SYMBOL	NA
Prodh	1317	1377	21190	71.1354625035364	11.8836871289232	chr16:18089162-18089197..SYMBOL	NA
Ranbp1	1318	1378	21198	264.977256881885	44.6475220205367	chr16:18248618-18248704..SYMBOL	NA
Trmt2a	1319	1379	21198	63.5941092679302	44.6475220205367	chr16:18248888-18249033..SYMBOL	NA
Dgcr8	1320	1380	21199	17.4036707774498	56.6398666264707	chr16:18289205-18289241..SYMBOL	NA
Ufd1	1321	1381	21231	7.64407148721279	39.4401073448658	chr16:18811763-18811839..SYMBOL	NA
Ufd1	1322	1382	21231	186.654714556558	39.4401073448658	chr16:18812292-18812349..SYMBOL	NA
2510002D24Rik	1323	1383	21232	356.373168674639	14.1808349303921	chr16:18836574-18836615..SYMBOL	NA
Mrpl40	1324	1384	21234	34.4818365368657	36.8701854420837	chr16:18876521-18876563..SYMBOL	NA
B3gnt5	1325	1385	21236	58.9130471686555	8.6294852490521	chr16:19760200-19760309..SYMBOL	NA
Klhl6	1326	1386	21246	340.534083102107	15.5812584191745	chr16:19982962-19983062..SYMBOL	NA
Klhl24	1327	1387	21249	94.894575141319	57.1467762763638	chr16:20097568-20097612..SYMBOL	NA
Yeats2	1328	1388	21250	97.6751359335299	27.4087458533569	chr16:20140743-20140836..SYMBOL	NA
Parl	1329	1389	21255	29.7903434139737	12.1381465863938	chr16:20302333-20302364..SYMBOL	NA
Abcc5	1330	1390	21256	13.2292653003015	27.2661271302626	chr16:20426344-20426360..SYMBOL	NA
Eif2b5	1331	1391	21259	104.686592110496	8.69119113763081	chr16:20498888-20498906..SYMBOL	NA
Ap2m1	1332	1392	21261	199.762614536077	37.3274715601173	chr16:20535493-20535584..SYMBOL	NA
Alg3	1333	1394	21263	13.9279128232824	2.33115034979437	chr16:20610747-20610749..SYMBOL	NA
Psmd2	1334	1395	21267	98.1186680113155	7.0681473725119	chr16:20651672-20651716..SYMBOL	NA
Map3k13	1335	1396	21297	133.799703277941	17.0104691291628	chr16:21794305-21794392..SYMBOL	NA
Senp2	1336	1397	21301	85.4612960313448	41.849214890772	chr16:22009464-22009520..SYMBOL	NA
Tra2b	1337	1398	21311	905.526189888191	47.279622354621	chr16:22265880-22265956..SYMBOL	NA
Eif4a2	1338	1399	21334	811.086210869352	34.098394478186	chr16:23107710-23107813..SYMBOL	NA
Hes1	1339	1400	21432	28.2122284797221	3.94834442426186	chr16:30065339-30065346..SYMBOL	NA
Lsg1	1340	1401	21463	158.442820600751	14.349270063354	chr16:30587494-30587604..SYMBOL	NA
Acap2	1341	1402	21482	85.3977688010316	33.6336979379726	chr16:31201163-31201258..SYMBOL	NA
Dlg1	1342	1403	21492	7.64497861522739	21.2415254113522	chr16:31664148-31664148..SYMBOL	NA
Cep19	1343	1404	21511	19.0747690315137	17.5896442646124	chr16:32099789-32099837..SYMBOL	NA
Nrros	1344	1405	21518	15.8858110003845	2.87475537536208	chr16:32148255-32148303..SYMBOL	NA
Nrros	1345	1406	21523	63.8554292894491	16.6726826773612	chr16:32165463-32165484..SYMBOL	NA
Wdr53	1346	1407	21531	59.8474746461444	24.3890534967778	chr16:32247229-32247278..SYMBOL	NA
Rnf168	1347	1408	21533	58.3670184483959	14.7593421621903	chr16:32277454-32277561..SYMBOL	NA
Fyttd1	1348	1409	21570	40.6827244064058	18.5376300903265	chr16:32877791-32877837..SYMBOL	NA
Snx4	1349	1410	21588	42.4855625247855	22.7672707902206	chr16:33251417-33251444..SYMBOL	NA
Umps	1350	1411	21628	71.5639528892537	8.65353225802297	chr16:33967002-33967038..SYMBOL	NA
Parp9	1351	1412	21669	67.7733570363244	9.69681223600051	chr16:35938891-35938967..SYMBOL	NA
Kpna1	1352	1413	21672	36.3747709106677	48.1961164230433	chr16:35983317-35983376..SYMBOL	NA
Wdr5b	1353	1414	21675	7.49173164313761	22.6223716147451	chr16:36041204-36041229..SYMBOL	NA
Golgb1	1354	1415	21696	137.531061948808	66.6531513744163	chr16:36875108-36875228..SYMBOL	NA
Hcls1	1355	1416	21699	673.845733799616	8.77704171529946	chr16:36934958-36935055..SYMBOL	NA
Gtf2e1	1356	1417	21708	23.5188229705115	33.9363309723392	chr16:37539699-37539819..SYMBOL	NA
Cox17	1357	1418	21729	362.643623124905	13.6933560485642	chr16:38346997-38347079..SYMBOL	NA
Cluap1	1358	1419	20835	36.1601036288073	23.9424310864351	chr16:3908986-3909109..SYMBOL	NA
Trap1	1359	1420	20845	74.3796339243887	20.6507229852906	chr16:4077749-4077836..SYMBOL	NA
Tigit	1360	1421	21779	51.3058623543851	30.7412041345828	chr16:43664105-43664164..SYMBOL	NA
Qtrt2	1361	1422	21788	24.8726378395025	51.7728015182315	chr16:43889613-43889694..SYMBOL	NA
Ccdc191	1362	1423	21788	49.1483119538741	51.7728015182315	chr16:43889871-43889930..SYMBOL	NA
Gramd1c	1363	1424	21791	28.267448852451	6.22830051398596	chr16:44016282-44016379..SYMBOL	NA
Naa50	1364	1425	21797	66.0709080390049	48.7485489870521	chr16:44139827-44139884..SYMBOL	NA
Sidt1	1365	1426	21806	10.8200176415267	16.1404793245697	chr16:44332824-44332877..SYMBOL	NA
Cd200r4	1366	1427	21829	122.890100203368	9.19572120577535	chr16:44811731-44811824..SYMBOL	NA
Slc35a5	1367	1428	21848	11.3716730876322	37.5988857330005	chr16:45158660-45158671..SYMBOL	NA
Atg3	1368	1429	21848	30.4787914494423	37.5988857330005	chr16:45158973-45159049..SYMBOL	NA
Cd96	1369	1430	21875	98.8045344469628	6.48297751767445	chr16:46120100-46120249..SYMBOL	NA
Coro7	1370	1431	20877	76.0970103273707	26.8953953767767	chr16:4679687-4679733..SYMBOL	NA
Ubald1	1371	1433	20892	19.2447757714444	102.068077729624	chr16:4879812-4879843..SYMBOL	NA
Nudt16l1	1372	1434	20897	21.0025570776011	13.1758337386498	chr16:4939111-4939133..SYMBOL	NA
Bbx	1373	1435	21955	111.395412638161	25.9939946274581	chr16:50432358-50432418..SYMBOL	NA
Glyr1	1374	1436	20902	83.6030974848808	64.9540212718427	chr16:5049849-5049874..SYMBOL	NA
Eef2kmt	1375	1437	20912	20.8583479617639	23.3144684660215	chr16:5255927-5255951..SYMBOL	NA
Rpl24	1376	1438	22042	6.89095624483285	11.5687470390388	chr16:55966393-55966393..SYMBOL	NA
Trmt10c	1377	1439	22046	97.2107274186221	15.2430619149977	chr16:56037733-56037807..SYMBOL	NA
St3gal6	1378	1440	22093	35.7384401619424	25.0921342149459	chr16:58523724-58523785..SYMBOL	NA
Cpox	1379	1441	22102	8.80071431533621	21.3260533144464	chr16:58670299-58670343..SYMBOL	NA
Cldnd1	1380	1442	22113	139.696810950249	41.7459950833652	chr16:58728006-58728067..SYMBOL	NA
Riox2	1381	1443	22121	361.155682080729	13.1550765387663	chr16:59471787-59471934..SYMBOL	NA
Nsun3	1382	1444	22133	17.4578343752936	31.0093281166946	chr16:62786693-62786771..SYMBOL	NA
Arl13b	1383	1445	22137	55.0252147681463	36.8671822956516	chr16:62846958-62847061..SYMBOL	NA
