chr	start	end	tpm	pct	strand	cap.B6_Ly49Dn_mRNA	cap.B6_Ly49Dn_terminator	cap.B6_Ly49Dp_mRNA	cap.B6_Ly49Dp_terminator	max	min
chr11	71019914	71019934	43.80321937424	0.519481598404918	+	0.838235294117647	0.818181818181818	0.85	0.869565217391304	0.869565217391304	0.818181818181818
chr11	72207220	72207271	126.831149678851	0.757913101271081	-	0.482558139534884	0.450980392156863	0.206185567010309	0.716981132075472	0.716981132075472	0.206185567010309
chr11	72215042	72215042	22.0490482415025	0.368364210351416	-	0	0.964285714285714	0.9	1	1	0
chr11	72301628	72301663	138.154029475756	0.771870067292515	+	1	0.91044776119403	0.959016393442623	0.912087912087912	1	0.91044776119403
chr11	72441357	72441376	37.0537623629427	0.480103015701587	+	1	0.96551724137931	0.754385964912281	0.888888888888889	1	0.754385964912281
chr11	72607385	72607413	98.6671783149946	0.710476032233945	+	0.465116279069767	0.528571428571429	0.381578947368421	0.705882352941177	0.705882352941177	0.381578947368421
chr11	72823519	72823519	5.26183791689814	0.0376755005400017	+	0	0	0	0	0	0
chr11	72880659	72880660	8.68363497831961	0.201586774113151	+	0	0	0	0	0	0
chr11	72961188	72961223	118.038769623491	0.743956135249647	+	0.990476190476191	0.97196261682243	0.987951807228916	0.934210526315789	0.990476190476191	0.934210526315789
chr11	72972535	72972535	6.78692469941805	0.161502035390878	+	0	0	0	0	0	0
chr11	72975215	72975251	9.38591525516235	0.212885270416217	+	0	0	0	0	0	0
chr11	72982737	72982737	5.03225576671338	0.0136661958959874	+	0	0	0	0	0	0
chr11	72988979	72988979	5.26183791689814	0.0376755005400017	+	0	0	0	0	0	0
chr11	73047826	73047909	927.355644833294	0.960787571654067	+	0.656179775280899	0.612959719789842	0.704241071428571	0.701465201465201	0.704241071428571	0.612959719789842
chr11	73083979	73083979	5.87248233091911	0.114937276730082	+	0	0	0	0	0	0
chr11	73177017	73177027	20.7905452228676	0.357813408656642	-	1	0.947368421052632	0	0.962962962962963	1	0
chr11	73198992	73199046	30.3345593342022	0.434576721774529	-	1	0.851851851851852	0.818181818181818	0.75	1	0.75
chr11	74724330	74724367	44.8030385628373	0.524632383484257	-	0.720930232558139	0.9	0.807017543859649	0.857142857142857	0.9	0.720930232558139
chr11	74770835	74770916	219.983022242858	0.843067209437568	+	0.905940594059406	0.81294964028777	0.867924528301887	0.795275590551181	0.905940594059406	0.795275590551181
chr11	74837961	74837961	6.28297382816333	0.141023510841572	+	0	1	1	0.928571428571429	1	0
chr11	74838781	74838796	21.3562907729187	0.362798039378583	+	0	0.903225806451613	0	0.909090909090909	0.909090909090909	0
chr11	74898071	74898114	380.318220458432	0.902467392207361	+	0.711340206185567	0.740384615384615	0.709401709401709	0.76	0.76	0.709401709401709
chr11	74900297	74900297	5.56726911284263	0.0839079504860015	+	0	0	0	0	0	0
chr11	74925812	74925912	687.579573606251	0.944338290271662	+	0.814004376367615	0.840650406504065	0.88109756097561	0.85191637630662	0.88109756097561	0.814004376367615
chr11	74929210	74929235	32.7497724427472	0.451773697765224	+	0	0	0	0	0	0
chr11	75178810	75178811	15.683362013918	0.301404004320013	-	1	1	1	1	1	1
chr11	75348277	75348348	400.71926359231	0.907784331644097	-	0.875324675324675	0.846441947565543	0.885057471264368	0.805429864253394	0.885057471264368	0.805429864253394
chr11	75348478	75348538	33.124734103814	0.454930630555786	+	0.68	0.8	0.60377358490566	1	1	0.60377358490566
chr11	75454692	75454692	6.28297382816333	0.141023510841572	-	1	1	1	1	1	1
chr11	75461633	75461681	364.794753284549	0.897731993021517	+	0.628571428571429	0.607913669064748	0.745762711864407	0.58679706601467	0.745762711864407	0.58679706601467
chr11	75487161	75487170	8.41261582656963	0.198180609786492	+	0	0	0	0	0	0
chr11	75588074	75588159	899.762588424576	0.959458336794882	+	0.794258373205742	0.80127186009539	0.82051282051282	0.796064400715564	0.82051282051282	0.794258373205742
chr11	75630965	75631070	537.433972539888	0.929965938356733	+	0.906735751295337	0.920962199312715	0.919475655430712	0.904761904761905	0.920962199312715	0.904761904761905
chr11	75656136	75656138	60.9427740917988	0.599401844313367	+	1	0.954545454545455	1	0.928571428571429	1	0.928571428571429
chr11	75661156	75661156	5.67786539115471	0.101063387887347	+	0	0	0	0	0	0
chr11	75693610	75693610	5.56726911284263	0.0839079504860015	+	0	0	0	0	0	0
chr11	75732895	75732964	533.284364575548	0.92938439810584	+	0.789873417721519	0.803088803088803	0.809768637532134	0.785276073619632	0.809768637532134	0.785276073619632
chr11	76179598	76179648	113.98821816713	0.737143806596328	-	0.867256637168142	0.926315789473684	0.847222222222222	0.888888888888889	0.926315789473684	0.847222222222222
chr11	76243670	76243732	119.261829248228	0.74619921907452	-	0.774509803921569	0.894117647058824	0.844444444444444	0.775510204081633	0.894117647058824	0.774509803921569
chr11	76243754	76243765	14.6599553993975	0.289773199302152	+	0.375	0.791666666666667	1	0.952380952380952	1	0.375
chr11	76407154	76407190	30.9605268816493	0.439893661211265	+	0.7	0.886363636363636	1	1	1	0.7
chr11	76734721	76734741	47.3315681733794	0.538090886433497	-	1	0.9375	0.983606557377049	1	1	0.9375
chr11	76763557	76763591	774.454657734333	0.951150618924981	-	0.845437616387337	0.865122615803815	0.855805243445693	0.877887788778878	0.877887788778878	0.845437616387337
chr11	76945744	76945790	155.568771408744	0.792057821716375	+	0.619402985074627	0.897727272727273	0.828947368421053	0.857142857142857	0.897727272727273	0.619402985074627
chr11	77078410	77078437	461.4794634345	0.919830522555454	-	0.918840579710145	0.914634146341463	0.909691629955947	0.929133858267717	0.929133858267717	0.909691629955947
chr11	77348265	77348311	83.9396283614076	0.675832848716458	+	0.9125	0.857142857142857	0.947368421052632	0.830769230769231	0.947368421052632	0.830769230769231
chr11	77371391	77371409	11.8497995916915	0.249480767633131	+	0	0.882352941176471	0	1	1	0
chr11	77449712	77449712	5.87248233091911	0.114937276730082	+	0	0	0	0	0	0
chr11	77455216	77455247	11.8000008437966	0.248483841488743	+	0	0	0	0	0	0
chr11	77540069	77540069	6.48230017008173	0.150785079338706	-	0	0	0	0	0	0
chr11	77686139	77686172	201.319314417294	0.830439478275318	+	1	0.960869565217391	0.982456140350877	0.93956043956044	1	0.93956043956044
chr11	77824184	77824184	5.67786539115471	0.101063387887347	+	0	0	0	0	0	0
chr11	77829764	77829771	10.5120138919065	0.230331477943009	+	0.294117647058824	0	0	0	0.294117647058824	0
chr11	77832448	77832495	19.7998498697748	0.347761070034062	+	0	0	0	0	0	0
chr11	77840709	77840731	17.8588563451572	0.326410235108416	+	0	0	0	0	0	0
chr11	77841512	77841581	20.8063479262755	0.35797956301404	+	0	0	0	0	0	0
chr11	77843105	77843225	39.9746002270216	0.497632300407078	+	0.25	0	0	0	0.25	0
chr11	77843520	77843668	58.036796607452	0.587937193652904	+	0	0	0	0.0909090909090909	0.0909090909090909	0
chr11	78023279	78023279	9.82449538942872	0.219282213176041	-	0	0	0	0	0	0
chr11	78080367	78080372	9.59161967693934	0.215377585777187	-	1	1	1	1	1	1
chr11	78094690	78094690	5.98296291415931	0.124158843565673	+	1	1	0	1	1	0
chr11	78183550	78183569	204.340679105793	0.832184099027997	-	0.87719298245614	0.98828125	0.973684210526316	0.933333333333333	0.98828125	0.87719298245614
chr11	78217900	78217916	9.95355882003836	0.222605300324001	-	0	0	0	0	0	0
chr11	78219886	78220042	35.7319026878404	0.471712220652987	-	0	0	0	0	0	0
chr11	78232102	78232174	24.0628714944285	0.3865581124865	-	0	0	0.103448275862069	0	0.103448275862069	0
chr11	78232509	78232562	17.8573003284233	0.326327157929717	-	0	0	0	0	0	0
chr11	78232695	78232765	30.7186547482793	0.43781673174379	-	0	0	0	0.117647058823529	0.117647058823529	0
chr11	78245680	78245710	208.493139210897	0.834759491567666	-	0.846715328467153	0.87037037037037	0.925925925925926	0.957446808510638	0.957446808510638	0.846715328467153
chr11	78245794	78245837	23.5990736558346	0.382570407908947	+	0.733333333333333	0.846153846153846	1	1	1	0.733333333333333
chr11	78245947	78245978	235.216387438687	0.852371853451857	-	0.808290155440414	0.748571428571429	0.731707317073171	0.714285714285714	0.808290155440414	0.714285714285714
chr11	78246143	78246231	54.4142024482675	0.5714048350918	-	0.844444444444444	0.958333333333333	1	0.865384615384615	1	0.844444444444444
chr11	78261741	78261774	72.2889161857772	0.641937359807261	+	0.926829268292683	0.95	1	1	1	0.926829268292683
chr11	78284818	78284818	5.56726911284263	0.0839079504860015	+	0	0	0	0	0	0
chr11	78285559	78285559	6.32077014711831	0.143308133255795	+	0	0	0	0	0	0
chr11	78328441	78328465	173.685054292208	0.810584032566254	+	0.572972972972973	0.446601941747573	0.331360946745562	0.553846153846154	0.572972972972973	0.331360946745562
chr11	78343502	78343521	58.7320767400341	0.591177203622165	+	0.87037037037037	0.905660377358491	0.972222222222222	0.9375	0.972222222222222	0.87037037037037
chr11	78512116	78512170	143.489474143038	0.778682395945834	-	0.976744186046512	0.823008849557522	1	0.934579439252336	1	0.823008849557522
chr11	78536151	78536183	49.2661747307519	0.548309379413475	-	0.784615384615385	0.75	1	0.846153846153846	1	0.75
chr11	78536422	78536507	324.80401356648	0.888344271828529	+	0.660714285714286	0.678921568627451	0.644067796610169	0.664160401002506	0.678921568627451	0.644067796610169
chr11	78984846	78984913	166.306861556247	0.80335631801944	-	0.945652173913043	0.953333333333333	0.973154362416107	0.944444444444444	0.973154362416107	0.944444444444444
chr11	79254633	79254677	156.4265540697	0.793137825039462	-	0.794117647058823	0.954802259887006	0.973684210526316	0.914772727272727	0.973684210526316	0.794117647058823
chr11	79441019	79441019	5.26183791689814	0.0376755005400017	+	0	0	0	0	0	0
chr11	79516705	79516779	13.0367997691869	0.266677743623827	-	0	0	0	0	0	0
chr11	79519985	79520040	55.8949503435347	0.578798703996012	-	0	0.885714285714286	0	0.873015873015873	0.885714285714286	0
chr11	79523649	79523794	927.656039765254	0.960870648832766	-	0.934088568486097	0.909090909090909	0.911137440758294	0.892008639308855	0.934088568486097	0.892008639308855
chr11	79530395	79530525	243.886199634894	0.856359558029409	-	0.946428571428571	0.945255474452555	0.888059701492537	0.940860215053763	0.946428571428571	0.888059701492537
chr11	79530589	79530590	38.7792870903998	0.491152280468555	-	1	0.810810810810811	0.891304347826087	0.958333333333333	1	0.810810810810811
chr11	79962312	79962423	457.63977066477	0.919082827947163	-	0.765873015873016	0.869888475836431	0.866834170854271	0.88785046728972	0.88785046728972	0.765873015873016
chr11	80013533	80013562	14.8654036732837	0.292680900556617	+	0	0	0	0	0	0
chr11	80080914	80081013	271.490173781353	0.869319597906455	-	0.844444444444444	0.852760736196319	0.836363636363636	0.88929889298893	0.88929889298893	0.836363636363636
chr11	80089405	80089438	49.6041519408864	0.550137077344853	+	1	0.952380952380952	0.75	0.878787878787879	1	0.75
chr11	80183494	80183497	142.875600195049	0.777436238265348	-	0	0.0331491712707182	0	0.0695652173913043	0.0695652173913043	0
chr11	80183869	80183872	26.0735092071253	0.404004320013292	+	1	1	1	0.888888888888889	1	0.888888888888889
chr11	80209072	80209128	118.280969925236	0.744454598321841	+	0.794117647058823	0.762886597938144	0.878504672897196	0.833333333333333	0.878504672897196	0.762886597938144
chr11	80377955	80378019	48.2261338433012	0.542577054083243	-	0.706896551724138	0.666666666666667	0.386363636363636	0.565217391304348	0.706896551724138	0.386363636363636
chr11	80383282	80383340	522.387437756311	0.928304394782753	+	0.498630136986301	0.580645161290323	0.531764705882353	0.591054313099042	0.591054313099042	0.498630136986301
chr11	80428615	80428669	422.770888665106	0.912685885187339	+	0.567493112947658	0.56043956043956	0.647302904564315	0.560975609756098	0.647302904564315	0.56043956043956
chr11	82764333	82764366	450.089612106176	0.917836670266678	+	0.893982808022923	0.835051546391753	0.82051282051282	0.834615384615385	0.893982808022923	0.82051282051282
chr11	82781109	82781200	80.4699408029512	0.665614355736479	+	0.895348837209302	0.883333333333333	1	0.957446808510638	1	0.883333333333333
chr11	82781668	82781668	5.26183791689814	0.0376755005400017	+	0	0	0	0	0	0
chr11	82890596	82890621	52.2513115183115	0.561850959541414	-	0.904761904761905	0.972222222222222	1	0.888888888888889	1	0.888888888888889
chr11	82979209	82979209	8.30752681396454	0.194649829691784	-	0	0	0	0	0	0
chr11	82979982	82979982	11.8508583676726	0.24960538340118	-	0	0.0625	0	0	0.0625	0
chr11	82991707	82991832	230.01520720243	0.849630306554789	-	0.952879581151832	0.940366972477064	0.854054054054054	0.918918918918919	0.952879581151832	0.854054054054054
chr11	82992088	82992088	7.59958944355572	0.179612860347263	-	1	1	1	0.875	1	0.875
chr11	83000510	83000525	9.69366579932875	0.217703746780759	-	0	0	0	0	0	0
chr11	83001082	83001379	82.9716982727809	0.672426684389798	-	0	0.0196078431372549	0	0	0.0196078431372549	0
chr11	83001640	83001824	32.4784319260565	0.449862922655147	-	0.027027027027027	0	0.0125	0	0.027027027027027	0
chr11	83001916	83001951	14.9025595004806	0.293511672343607	-	0	0	0	0	0	0
chr11	83003054	83003184	34.8937849772595	0.46556450942926	-	0	0	0	0	0	0
chr11	83020733	83020832	297.275620399136	0.879205782171637	-	0.895833333333333	0.940860215053763	0.908163265306122	0.87603305785124	0.940860215053763	0.87603305785124
chr11	83023433	83023475	18.2676646939181	0.330647171222065	-	0	0.0769230769230769	0.0681818181818182	0	0.0769230769230769	0
chr11	83026065	83026065	11.5811685492426	0.245659217412977	-	0	0	0	0	0	0
chr11	83026266	83026308	23.9113175142448	0.385478109163413	-	0	0.0425531914893617	0	0.03125	0.0425531914893617	0
chr11	83026406	83026815	425.538743963525	0.913184348259533	-	0.0618556701030928	0	0.0048780487804878	0.0090702947845805	0.0618556701030928	0
chr11	83026876	83027210	146.455612457725	0.781922405915095	-	0.0502283105022831	0	0.121338912133891	0.0333333333333333	0.121338912133891	0
chr11	83028832	83028847	8.09084537777537	0.191825205616017	-	0	0	0	0	0	0
chr11	83029451	83029532	17.0887605528841	0.318019440059816	-	0	0	0	0	0	0
chr11	83064844	83064846	10.6743574814607	0.232533023178533	+	0	0	0.53125	1	1	0
chr11	83064970	83065161	6381.80167901637	0.99667691285204	+	0.951559188616409	0.952225130890052	0.953357531760436	0.955398488910553	0.955398488910553	0.951559188616409
chr11	83067268	83067268	29.2431365599362	0.426435158262025	-	1	0.948717948717949	1	0.921052631578947	1	0.921052631578947
chr11	83069972	83069975	8.68363497831961	0.201586774113151	+	0	0	0	0	0	0
chr11	83079891	83079891	22.4399880197458	0.372933455179862	-	0	0.857142857142857	1	0.846153846153846	1	0
chr11	83191295	83191354	86.3773656580316	0.681814405582786	+	0.452380952380952	0.56198347107438	0.483870967741935	0.527027027027027	0.56198347107438	0.452380952380952
chr11	83223544	83223597	181.010884307603	0.815900972002991	+	0.22972972972973	0.536082474226804	0.514018691588785	0.48780487804878	0.536082474226804	0.22972972972973
chr11	83224454	83224478	26.2098167162981	0.405582786408574	+	1	1	0.805555555555556	0.8	1	0.8
chr11	83473074	83473138	489.600485625555	0.924150535847803	+	0.870673952641166	0.919148936170213	0.933447098976109	0.905263157894737	0.933447098976109	0.870673952641166
chr11	83481946	83481965	45.9202983309371	0.530115477278392	+	0.25531914893617	0	0.162162162162162	0.111111111111111	0.25531914893617	0
chr11	83484656	83484702	38.9788380721401	0.49239843814904	+	0	0	0.0517241379310345	0	0.0517241379310345	0
chr11	83484825	83484879	34.7714550574045	0.46473373764227	+	0	0	0	0	0	0
chr11	83484981	83485076	71.3424162826959	0.63778350087231	+	0.0413793103448276	0	0.049645390070922	0	0.049645390070922	0
chr11	83487255	83487311	26.4957461835177	0.407410484339952	+	0	0	0	0	0	0
chr11	83495895	83495895	5.03225576671338	0.0136661958959874	+	0	0	0	0	0	0
chr11	83497047	83497127	25.8878677537875	0.40250893079671	+	0	0	0	0	0	0
chr11	83497263	83497293	37.8713348970993	0.48575226385312	+	0	0	0	0	0	0
chr11	83497898	83497915	63.6171051371348	0.610451109080336	+	0	0	0	0	0	0
chr11	83498671	83498671	5.03003787226332	0.00311539420121293	+	0	0.125	0	0	0.125	0
chr11	83498837	83498837	5.35541996413883	0.0649663537426269	+	0	0	0	0	0	0
chr11	83499077	83499171	311.36457742277	0.883442718285287	+	0.027355623100304	0.0128205128205128	0	0.025	0.027355623100304	0
chr11	83501117	83501242	135.607622747343	0.768796211680651	+	0	0.0116279069767442	0.0245098039215686	0.0185185185185185	0.0245098039215686	0
chr11	83509931	83510186	138.530429335278	0.772534684722107	-	0	0.0172413793103448	0	0.0211267605633803	0.0211267605633803	0
chr11	83527235	83527235	15.4077452552462	0.298579380244247	-	0	0.928571428571429	0	0.833333333333333	0.928571428571429	0
chr11	83529229	83529229	5.35541996413883	0.0649663537426269	+	0	0	0	0	0	0
chr11	83530468	83530527	6682.80009713718	0.996926144388137	-	0.974751338944147	0.969554842425739	0.967441860465116	0.964969733055473	0.974751338944147	0.964969733055473
chr11	83534693	83534703	19.9404775096499	0.348841073357149	-	0	0.866666666666667	0	0.928571428571429	0.928571428571429	0
chr11	83535056	83535181	49.0732163769057	0.547395530447786	-	0	0.836538461538462	1	0.732142857142857	1	0
chr11	83550340	83550340	6.99605377623191	0.16553127855778	+	1	1	0	1	1	0
chr11	83550441	83550498	13.7792931973928	0.277062390961203	+	0	0.893617021276596	1	1	1	0
chr11	83558703	83558821	39.1159251779459	0.49331228711473	-	0	0.573333333333333	0	0.573333333333333	0.573333333333333	0
chr11	83569226	83569255	9.44890923542699	0.213923735149954	+	1	0.933333333333333	0	0.857142857142857	1	0
chr11	83625845	83625845	5.03003787226332	0.00311539420121293	+	0	0.5	0	1	1	0
chr11	83629209	83629274	232.029270141976	0.850294923984381	+	0	0.796344647519582	0.333333333333333	0.781746031746032	0.796344647519582	0
chr11	83637056	83637125	71.0220032350465	0.636703497549223	+	1	0.940677966101695	0	0.954545454545455	1	0
chr11	83647858	83647858	31.0985855853737	0.440641355819556	+	0	0	0	0	0	0
chr11	83649088	83649507	1291.42434554047	0.971670682063637	-	0.793357933579336	0.773155416012559	0.79228855721393	0.816064257028112	0.816064257028112	0.773155416012559
chr11	83649656	83649703	18.4228249756694	0.332474869153444	-	1	1	1	1	1	1
chr11	83657599	83657609	35.1949985084454	0.467973747611531	-	0	0.984375	0	0.939393939393939	0.984375	0
chr11	83662542	83662592	341.375007067032	0.892248899227382	+	0.863247863247863	0.950391644908616	0.935135135135135	0.923684210526316	0.950391644908616	0.863247863247863
chr11	83663513	83663592	47.9028673453566	0.541247819224059	+	0.75	0.776315789473684	0.6875	0.794871794871795	0.794871794871795	0.6875
chr11	83666984	83666984	5.26183791689814	0.0376755005400017	+	0	0	0	0	0	0
chr11	83667289	83667290	11.5747522719219	0.24540998587688	+	0	0	0	0	0	0
chr11	83753702	83753716	268.160999359503	0.867159591260281	+	0.692015209125475	0.806666666666667	0.795774647887324	0.876106194690266	0.876106194690266	0.692015209125475
chr11	83942100	83942170	238.73229925183	0.854365705740633	+	0.639269406392694	0.733333333333333	0.676348547717842	0.708029197080292	0.733333333333333	0.639269406392694
chr11	83959836	83959836	5.87248233091911	0.114937276730082	+	0	0	0	0	0	0
chr11	84513439	84513551	1120.79282216023	0.967018360056492	-	0.935323383084577	0.890011223344557	0.904864864864865	0.917985611510791	0.935323383084577	0.890011223344557
chr11	84819456	84819456	7.92183208815659	0.187048267840824	-	0	1	0	1	1	0
chr11	84828960	84828996	37.2912362526345	0.482096867990363	-	0	0.846153846153846	1	0.733333333333333	1	0
chr11	84856267	84856287	12.0456547530382	0.251806928636704	-	0	0	0	0	0	0
chr11	84869943	84870141	319.403462117717	0.886101188003655	-	0.804878048780488	0.815165876777251	0.778816199376947	0.767567567567568	0.815165876777251	0.767567567567568
chr11	84870650	84870790	259.376521416205	0.863421118218825	-	0.709897610921502	0.711764705882353	0.77	0.752747252747253	0.77	0.709897610921502
chr11	84916347	84916366	46.7143480665036	0.535515493893827	-	0.130434782608696	0.3	0.0810810810810811	0.266666666666667	0.3	0.0810810810810811
chr11	85353164	85353192	43.3481479921844	0.516989283043948	+	0.769230769230769	0.684210526315789	0.606060606060606	0.909090909090909	0.909090909090909	0.606060606060606
chr11	85454201	85454201	5.03003787226332	0.00311539420121293	+	0	1	0	0.909090909090909	1	0
chr11	86201363	86201411	26.2182310055969	0.405665863587273	+	0.655737704918033	1	0.692307692307692	1	1	0.655737704918033
chr11	86270359	86270483	120.974603098587	0.748691534435491	-	0	0.0328947368421053	0	0.00884955752212389	0.0328947368421053	0
chr11	86270799	86270799	7.69976183664458	0.181440558278641	-	0	0	0	0	0	0
chr11	86412416	86412416	14.6632198650194	0.28993935365955	-	0	0	0	0	0	0
chr11	86484664	86484689	46.3711168395085	0.533521641605051	+	1	0.894736842105263	0.857142857142857	0.75	1	0.75
chr11	86544751	86544806	621.199902086875	0.939104428013625	-	0.946808510638298	0.902912621359223	0.943037974683544	0.913793103448276	0.946808510638298	0.902912621359223
chr11	86586901	86586973	45.3970948311745	0.527872393453518	-	1	0.835820895522388	1	0.905660377358491	1	0.835820895522388
chr11	86587149	86587247	57.6592309065118	0.58569410982803	+	0	0.835051546391753	0	0.857142857142857	0.857142857142857	0
chr11	86757879	86757904	35.1748197974899	0.467807593254133	+	0	0.961538461538462	1	0.901960784313726	1	0
chr11	86758230	86758261	21.1334806522206	0.360388801196311	+	0	0.837209302325581	0	0.961538461538462	0.961538461538462	0
chr11	86801045	86801045	5.56726911284263	0.0839079504860015	-	0	0	0	0	0	0
chr11	86807581	86807632	59.7420693191088	0.594666445127523	-	1	0.904761904761905	1	1	1	0.904761904761905
chr11	86814484	86814560	33.0541857550232	0.454432167483592	-	1	0.947368421052632	0.852459016393443	0.785714285714286	1	0.785714285714286
chr11	86821840	86821840	20.6431593636312	0.355736479189167	+	0.208333333333333	0	0	0	0.208333333333333	0
chr11	87109234	87109265	29.4557155652955	0.427432084406414	+	0.8	0.666666666666667	0.833333333333333	0.777777777777778	0.833333333333333	0.666666666666667
chr11	87127178	87127336	262.943435271908	0.864833430256708	+	0.726530612244898	0.701149425287356	0.686507936507937	0.670967741935484	0.726530612244898	0.670967741935484
chr11	87422867	87422867	46.3107040989303	0.533189332890255	+	0	0.896551724137931	0	0.838235294117647	0.896551724137931	0
chr11	87578409	87578482	171.304388985233	0.808091717205284	+	0.779874213836478	0.818181818181818	0.651282051282051	0.736842105263158	0.818181818181818	0.651282051282051
chr11	87583818	87583867	92.6755954455265	0.698595995679987	+	0.845070422535211	0.880952380952381	0.903614457831325	0.833333333333333	0.903614457831325	0.833333333333333
chr11	87662624	87662722	226.095371016323	0.846888759657722	+	0.691358024691358	0.747191011235955	0.948863636363636	0.794326241134752	0.948863636363636	0.691358024691358
chr11	87663720	87663720	5.26183791689814	0.0376755005400017	+	0	0	0	0	0	0
chr11	87737533	87737605	205.29781464855	0.832848716457589	+	0.886178861788618	0.873170731707317	0.895652173913044	0.905027932960894	0.905027932960894	0.873170731707317
chr11	87748806	87748829	26.5408628254372	0.407742793054748	-	0	0.918918918918919	0	0.888888888888889	0.918918918918919	0
chr11	87748964	87748964	5.45032514591144	0.0721109911107419	+	1	1	0	0.916666666666667	1	0
chr11	87751625	87751645	18.6290150041853	0.33446872144222	-	1	0.956521739130435	0	0.857142857142857	1	0
chr11	87755572	87755604	212.11333747816	0.838082578715627	+	1	0.952173913043478	0.984732824427481	0.994413407821229	1	0.952173913043478
chr11	87756193	87756265	44.0167503009937	0.520478524549306	+	0	0.0181818181818182	0	0	0.0181818181818182	0
chr11	87758667	87758674	7.37355197825313	0.173506687712885	-	0	1	0	1	1	0
chr11	87853200	87853243	113.094760344802	0.735565340201047	+	1	0.895348837209302	0.846153846153846	0.815384615384615	1	0.815384615384615
chr11	87987440	87987545	1662.42883348536	0.979230705325247	-	0.821796071094481	0.897759103641457	0.861337683523654	0.885572139303483	0.897759103641457	0.821796071094481
chr11	88047671	88047721	152.869273141416	0.789150120461909	+	0.658064516129032	0.743589743589744	0.75	0.693548387096774	0.75	0.658064516129032
chr11	88049143	88049146	8.98884819639609	0.206945252139237	+	0	0	0	0	0	0
chr11	88068258	88068298	104.025714819651	0.720029907784332	+	0.9375	0.765625	0.710743801652893	0.725	0.9375	0.710743801652893
chr11	88184648	88184749	17.6577005814386	0.324084074104843	+	0	0	0	0	0	0
chr11	88204406	88204429	57.1326523233628	0.583617180360555	+	1	0.804347826086957	0.862068965517241	0.8	1	0.8
chr11	88973935	88973951	139.049232854936	0.772950070615602	+	0.653543307086614	0.857142857142857	0.758333333333333	0.792207792207792	0.857142857142857	0.653543307086614
chr11	88999391	88999482	340.616000047513	0.891916590512586	+	0.968299711815562	0.90990990990991	0.948936170212766	0.932203389830508	0.968299711815562	0.90990990990991
chr11	89019548	89019548	5.56726911284263	0.0839079504860015	+	0	0	0	0	0	0
chr11	89999678	89999678	5.56726911284263	0.0839079504860015	-	0	0	0	0	0	0
chr11	90225206	90225255	19.4743144324692	0.344188751350004	+	0	0.882352941176471	0	0.904761904761905	0.904761904761905	0
chr11	90249164	90249189	57.0190755459404	0.583284871645759	-	0	0.754901960784314	0	0.728813559322034	0.754901960784314	0
chr11	90249520	90249527	23.6324625439974	0.383068870981142	+	1	1	1	0.730769230769231	1	0.730769230769231
chr11	90257469	90257469	6.1774891981139	0.135000415385893	+	1	0	0	0	1	0
chr11	90274208	90274254	9.90610874125441	0.221109911107419	+	0	0	0	0	0	0
chr11	93885648	93885776	170.897702008905	0.807676331311789	-	0.777777777777778	0.892405063291139	0.912162162162162	0.908450704225352	0.912162162162162	0.777777777777778
chr11	93944446	93944446	6.78692469941805	0.161502035390878	+	0	0	0	0	0	0
chr11	93968244	93968322	233.876753310379	0.851125695771372	-	0.917647058823529	0.857777777777778	0.830508474576271	0.893617021276596	0.917647058823529	0.830508474576271
chr11	93995767	93995800	19.2449887466222	0.34202874470383	-	0	0.896551724137931	0	0.916666666666667	0.916666666666667	0
chr11	94010075	94010107	65.9993032302824	0.619506521558528	+	0	0.0721649484536082	0	0.0125	0.0721649484536082	0
chr11	94211436	94211439	22.3386173469668	0.371521143141979	+	0.9	0.6	0.631578947368421	0.315789473684211	0.9	0.315789473684211
chr11	94297911	94297911	6.48230017008173	0.150785079338706	-	0	0	0	0	0	0
chr11	94306205	94306219	21.4776329990451	0.36387804270167	-	0	0	0.272727272727273	0	0.272727272727273	0
chr11	94309631	94309670	25.7111761963967	0.401262773116225	-	0	0	0	0	0	0
chr11	94321905	94321970	310.089330710451	0.882944255213093	-	0.868686868686869	0.944055944055944	0.849056603773585	0.875862068965517	0.944055944055944	0.849056603773585
chr11	94629737	94629829	75.3007598136285	0.652820470216831	+	0.603448275862069	0.636363636363636	0.529411764705882	0.357142857142857	0.636363636363636	0.357142857142857
chr11	94653776	94653798	104.143446464329	0.720362216499128	+	0.210526315789474	0.53030303030303	0.730769230769231	0.514285714285714	0.730769230769231	0.210526315789474
chr11	94677413	94677422	28.7440834858029	0.42352745700756	-	0.947368421052632	0.972222222222222	1	0.818181818181818	1	0.818181818181818
chr11	94991053	94991064	17.6025630905274	0.323585611032649	+	0.923076923076923	0.35	0.9	1	1	0.35
chr11	94992605	94992891	180.85050259643	0.815734817645593	+	0.00478468899521531	0.0227272727272727	0.0267175572519084	0.0212765957446809	0.0267175572519084	0.00478468899521531
chr11	94996558	94996666	108.699764661749	0.728753011547728	+	0	0	0	0	0	0
chr11	94998007	94998110	81.915555096931	0.66976821467143	+	0.0119047619047619	0.0373831775700935	0.0384615384615385	0	0.0384615384615385	0
chr11	95000228	95000289	27.0057846477825	0.411481266096203	+	0	0.0833333333333333	0.072463768115942	0	0.0833333333333333	0
chr11	95041347	95041390	90.5931419167855	0.693943673672842	-	0.737373737373737	0.795454545454545	0.729166666666667	0.75	0.795454545454545	0.729166666666667
