chr	start	end	tpm	pct	strand	cap.B6_Ly49Dn_mRNA	cap.B6_Ly49Dn_terminator	cap.B6_Ly49Dp_mRNA	cap.B6_Ly49Dp_terminator	max	min
chr13	101702065	101702136	810.654077054698	0.906943005181347	-	0.895374449339207	0.879684418145957	0.904121863799283	0.859470468431772	0.904121863799283	0.859470468431772
chr13	101768179	101768189	62.5254530506859	0.426943005181347	-	0.921052631578947	0.628205128205128	0.781818181818182	0.704225352112676	0.921052631578947	0.628205128205128
chr13	103774506	103774630	609.580318628792	0.875440414507772	-	0.763376932223543	0.794666666666667	0.796590909090909	0.773936170212766	0.796590909090909	0.763376932223543
chr13	103920514	103920562	79.3030789503605	0.495544041450777	-	0.95	0.953488372093023	1	0.897435897435897	1	0.897435897435897
chr13	104178418	104178459	72.9758122478081	0.47440414507772	-	1	0.773333333333333	0.811764705882353	0.82089552238806	1	0.773333333333333
chr13	104228808	104228817	149.827051088012	0.646010362694301	-	0.96	0.876288659793814	0.905325443786982	0.916666666666667	0.96	0.876288659793814
chr13	104287941	104287941	24.7104809857987	0.196683937823834	+	1	1	1	0.764705882352941	1	0.764705882352941
chr13	104816881	104816941	1174.37424188824	0.93119170984456	-	0.837479270315091	0.843989769820972	0.859463850528026	0.824438202247191	0.859463850528026	0.824438202247191
chr13	104817146	104817146	79.9600955671681	0.499689119170984	-	1	0.741935483870968	0.953846153846154	0.945945945945946	1	0.741935483870968
chr13	106836351	106836375	56.913944936129	0.397927461139896	-	0.951612903225806	0.914893617021277	0.935064935064935	0.888888888888889	0.951612903225806	0.888888888888889
chr13	108044431	108044437	82.9898790748655	0.506943005181347	+	1	0.969230769230769	0.983870967741935	1	1	0.969230769230769
chr13	110395048	110395050	213.561633703813	0.721243523316062	+	0.776595744680851	0.752032520325203	0.705882352941177	0.782828282828283	0.782828282828283	0.705882352941177
chr13	111489838	111489870	276.985447817512	0.77139896373057	-	0.885826771653543	0.767772511848341	0.783505154639175	0.687830687830688	0.885826771653543	0.687830687830688
chr13	111867954	111867954	5.29819472107927	0.0103626943005181	+	1	0.857142857142857	1	1	1	0.857142857142857
chr13	112927362	112927393	992.420022916375	0.920829015544041	-	0.570593962999026	0.645865834633385	0.658174097664543	0.625886524822695	0.658174097664543	0.570593962999026
chr13	112927682	112927682	39.7041035235729	0.301347150259067	+	0.966666666666667	0.7	0.58695652173913	0.631578947368421	0.966666666666667	0.58695652173913
chr13	113071323	113071353	33.0545149489522	0.254093264248705	+	1	0.75	0.583333333333333	0.861111111111111	1	0.583333333333333
chr13	113100963	113101019	6560.98798612811	0.993367875647668	-	0.770608108108108	0.800524934383202	0.77628562070095	0.808352284473847	0.808352284473847	0.770608108108108
chr13	114932052	114932139	226.359627204311	0.733678756476684	-	0.79144385026738	0.853061224489796	0.883817427385892	0.834558823529412	0.883817427385892	0.79144385026738
chr13	117220716	117220746	77.5452658099927	0.490569948186528	+	0.936842105263158	0.908045977011494	0.883720930232558	0.829268292682927	0.936842105263158	0.829268292682927
chr13	118387252	118387252	20.9297333525576	0.169533678756477	-	1	1	1	1	1	1
chr13	119462782	119462787	87.0035258325885	0.517720207253886	+	0.913793103448276	0.921875	0.915254237288136	0.913793103448276	0.921875	0.913793103448276
chr13	120300234	120300249	67.9629807296473	0.452849740932642	+	0.873417721518987	0.850746268656716	0.522222222222222	0.794520547945205	0.873417721518987	0.522222222222222
chr13	12258170	12258170	37.1725896410247	0.284766839378238	-	1	0.941176470588235	1	1	1	0.941176470588235
chr13	12461438	12461487	284.646076065801	0.775544041450777	-	0.673469387755102	0.662337662337662	0.731060606060606	0.610687022900763	0.731060606060606	0.610687022900763
chr13	13954674	13954674	14.2442439496198	0.113886010362694	+	1	0.941176470588235	1	1	1	0.941176470588235
chr13	14063405	14063413	116.830769848228	0.590051813471503	-	0.941176470588235	0.915492957746479	0.985507246376812	0.905511811023622	0.985507246376812	0.905511811023622
chr13	14063772	14063817	1594.98832720154	0.953160621761658	+	0.813698630136986	0.820923656927427	0.791463414634146	0.814404432132964	0.820923656927427	0.791463414634146
chr13	14164165	14164165	62.994087935733	0.429637305699482	+	0	0	0	0	0	0
chr13	14613256	14613267	519.709647901109	0.855751295336788	+	0.86053412462908	0.925925925925926	0.82258064516129	0.937254901960784	0.937254901960784	0.82258064516129
chr13	14630255	14630277	192.773454612251	0.701968911917098	+	0.90495867768595	0.906077348066298	0.674418604651163	0.895424836601307	0.906077348066298	0.674418604651163
chr13	17944209	17944209	5.45032514591144	0.0157512953367876	-	0.785714285714286	1	0.888888888888889	0.916666666666667	1	0.785714285714286
chr13	20090590	20090590	23.2982101720439	0.187150259067358	+	0.9375	0.766666666666667	0.611111111111111	0.733333333333333	0.9375	0.611111111111111
chr13	20185342	20185342	9.63318199275611	0.065699481865285	+	1	0.925925925925926	1	0.666666666666667	1	0.666666666666667
chr13	20794089	20794089	7.9179996541247	0.0546113989637306	+	1	1	1	1	1	1
chr13	21453691	21453741	316.85511749219	0.791295336787565	-	0.976430976430976	0.875502008032129	0.745901639344262	0.864130434782609	0.976430976430976	0.745901639344262
chr13	23738807	23738807	172.864817697424	0.676269430051814	+	1	0.972881355932203	0.631578947368421	0.995238095238095	1	0.631578947368421
chr13	24416639	24416653	34.9442711431199	0.267564766839378	+	1	0.833333333333333	0.625	0.828571428571429	1	0.625
chr13	24416942	24416942	16.7327278124405	0.135544041450777	+	1	0.333333333333333	1	0.857142857142857	1	0.333333333333333
chr13	24603801	24603801	64.3536632405143	0.437512953367876	-	1	0.976190476190476	1	1	1	0.976190476190476
chr13	24603874	24603874	23.2021800139309	0.185492227979275	-	1	0.96969696969697	1	1	1	0.96969696969697
chr13	24604793	24604793	23.2539939435532	0.186321243523316	-	1	1	0.8125	0.818181818181818	1	0.8125
chr13	24614055	24614090	61.879965888317	0.424455958549223	-	0.763888888888889	0.702380952380952	0.857142857142857	0.704545454545455	0.857142857142857	0.702380952380952
chr13	24614590	24614627	174.792282812688	0.679378238341969	+	0.91358024691358	0.917322834645669	0.945652173913043	0.954773869346734	0.954773869346734	0.91358024691358
chr13	24831679	24831697	229.101213106544	0.73740932642487	+	0.878048780487805	0.898058252427185	0.969387755102041	0.921686746987952	0.969387755102041	0.878048780487805
chr13	29855650	29855658	78.376237812264	0.493678756476684	-	0.738461538461539	0.802631578947368	0.693877551020408	0.888888888888889	0.888888888888889	0.693877551020408
chr13	30545316	30545316	17.1780009922168	0.140725388601036	-	1	1	1	1	1	1
chr13	32940631	32940635	36.0919874103016	0.276476683937824	-	0.466666666666667	0.857142857142857	1	0.571428571428571	1	0.466666666666667
chr13	32965261	32965261	14.9675995985144	0.122279792746114	+	1	0.888888888888889	1	1	1	0.888888888888889
chr13	32965462	32965506	1010.53476881302	0.922901554404145	+	0.951758793969849	0.963260619977038	0.933614330874605	0.953846153846154	0.963260619977038	0.933614330874605
chr13	33004625	33004633	338.605515693289	0.801036269430052	+	0.867158671586716	0.9	0.950146627565982	0.870466321243523	0.950146627565982	0.867158671586716
chr13	33027539	33027542	113.88552197962	0.58279792746114	+	0.938144329896907	0.942528735632184	1	0.918918918918919	1	0.918918918918919
chr13	33964690	33964690	36.4735567707121	0.278756476683938	+	1	0.884615384615385	0.977272727272727	1	1	0.884615384615385
chr13	34002363	34002433	166.155388778781	0.66880829015544	+	0.816455696202532	0.869565217391304	0.859315589353612	0.832298136645963	0.869565217391304	0.816455696202532
chr13	34002882	34002882	5.99963583994896	0.0293264248704663	+	1	0.769230769230769	1	0.714285714285714	1	0.714285714285714
chr13	34875487	34875636	3518.74181978207	0.981554404145078	+	0.893107476635514	0.881180811808118	0.884865134865135	0.883532423208191	0.893107476635514	0.881180811808118
chr13	3634081	3634089	142.403298549358	0.634818652849741	+	0.908256880733945	0.94392523364486	0.915254237288136	0.869565217391304	0.94392523364486	0.869565217391304
chr13	37994135	37994172	472.349090176039	0.845388601036269	-	0.722222222222222	0.883597883597884	0.830238726790451	0.881159420289855	0.883597883597884	0.722222222222222
chr13	38037243	38037276	331.248824772012	0.797720207253886	+	0.936507936507937	0.801418439716312	0.778645833333333	0.833333333333333	0.936507936507937	0.778645833333333
chr13	38037927	38037927	13.3558246921596	0.104766839378238	-	0.625	0.777777777777778	0.5	1	1	0.5
chr13	38204941	38204957	1026.24900509404	0.923730569948186	+	0.973180076628352	0.956372968349016	0.949033391915642	0.94937917860554	0.973180076628352	0.949033391915642
chr13	3893543	3893543	179.699021914572	0.687046632124352	-	0.76158940397351	0.798165137614679	0.86734693877551	0.817307692307692	0.86734693877551	0.76158940397351
chr13	38960505	38960522	71.2474759877696	0.466528497409326	-	0.914893617021277	0.92156862745098	0.920634920634921	0.82051282051282	0.92156862745098	0.82051282051282
chr13	41001243	41001290	200.376402813018	0.70880829015544	+	1	0.926108374384236	0.831395348837209	0.87741935483871	1	0.831395348837209
chr13	41487317	41487320	83.438183049859	0.50880829015544	-	0.837209302325581	0.971698113207547	0.888888888888889	0.921875	0.971698113207547	0.837209302325581
chr13	4191187	4191219	789.909644458343	0.903419689119171	+	0.521861777150917	0.565084226646248	0.577898550724638	0.559686888454012	0.577898550724638	0.521861777150917
chr13	4279372	4279372	5.03225576671338	0.00362694300518135	-	1	0.818181818181818	1	1	1	0.818181818181818
chr13	43398382	43398386	125.298906422629	0.605388601036269	+	0.872093023255814	0.80327868852459	0.868131868131868	0.829787234042553	0.872093023255814	0.80327868852459
chr13	43398647	43398647	22.1313346083785	0.17699481865285	+	1	0.2	0	0.391304347826087	1	0
chr13	45002106	45002106	5.29819472107927	0.0103626943005181	-	0	0	0	0	0	0
chr13	4609138	4609157	46.2713730957937	0.344041450777202	-	1	0.897435897435897	0.735294117647059	0.804878048780488	1	0.735294117647059
chr13	47043559	47043559	52.9057944973552	0.380518134715026	+	1	0.90625	1	1	1	0.90625
chr13	47105591	47105591	16.0886009894066	0.130569948186529	-	0	0	0	0	0	0
chr13	47106153	47106215	3177.53770054273	0.979689119170984	-	0.788065843621399	0.766376250403356	0.760984848484848	0.753159557661927	0.788065843621399	0.753159557661927
chr13	49215995	49215995	55.5045799351275	0.392538860103627	-	1	1	1	0.923076923076923	1	0.923076923076923
chr13	49653084	49653113	544.331364001807	0.861139896373057	+	0.899824253075571	0.925414364640884	0.851153039832285	0.918994413407821	0.925414364640884	0.851153039832285
chr13	49682144	49682150	126.59892341327	0.608911917098446	+	0.931034482758621	0.88695652173913	1	0.965116279069767	1	0.88695652173913
chr13	51645325	51645325	5.03225576671338	0.00362694300518135	+	1	1	1	1	1	1
chr13	51651708	51651737	222.705382133376	0.730362694300518	+	0.606271777003484	0.564705882352941	0.430622009569378	0.573033707865168	0.606271777003484	0.430622009569378
chr13	51846678	51846678	380.706221040276	0.817823834196891	+	0.948220064724919	0.874074074074074	0.837579617834395	0.883408071748879	0.948220064724919	0.837579617834395
chr13	52582723	52582754	75.2037480822946	0.482694300518135	+	0.982456140350877	0.940828402366864	0.935064935064935	0.954954954954955	0.982456140350877	0.935064935064935
chr13	52929661	52929661	21.3496543529903	0.172435233160622	-	0.823529411764706	0.88	0.666666666666667	0.9375	0.9375	0.666666666666667
chr13	54209642	54209642	6.1774891981139	0.0311917098445596	+	1	1	0.692307692307692	1	1	0.692307692307692
chr13	54565356	54565356	42.5897716607645	0.320414507772021	-	1	1	1	1	1	1
chr13	54590072	54590074	162.704895237372	0.664041450777202	-	0.830769230769231	0.88961038961039	0.98876404494382	0.893805309734513	0.98876404494382	0.830769230769231
chr13	54611279	54611352	207.090445620143	0.71440414507772	-	0.679715302491103	0.673684210526316	0.642384105960265	0.666666666666667	0.679715302491103	0.642384105960265
chr13	54621813	54621818	35.3151300135934	0.269637305699482	+	0.931034482758621	0.882352941176471	0.909090909090909	1	1	0.882352941176471
chr13	54688125	54688125	13.2711297178161	0.103626943005181	-	1	1	1	1	1	1
chr13	55100235	55100285	177.014069813761	0.683108808290155	-	0.993670886075949	0.925925925925926	0.925925925925926	0.930851063829787	0.993670886075949	0.925925925925926
chr13	55105335	55105335	5.98296291415931	0.027979274611399	+	0.933333333333333	1	1	0.6	1	0.6
chr13	55211560	55211560	10.9397033080528	0.0734715025906736	+	1	0.875	1	1	1	0.875
chr13	55212067	55212067	14.7736576905545	0.120621761658031	+	0	0.466666666666667	0.571428571428571	0.238095238095238	0.571428571428571	0
chr13	55321946	55321947	152.86822200354	0.65139896373057	-	1	0.962025316455696	0.962264150943396	0.974576271186441	1	0.962025316455696
chr13	55322033	55322033	16.0313757463471	0.129740932642487	+	1	1	1	1	1	1
chr13	55362602	55362619	570.992754362644	0.866943005181347	-	0.691901408450704	0.75	0.795454545454545	0.730337078651685	0.795454545454545	0.691901408450704
chr13	55445358	55445368	68.8019685100321	0.456580310880829	+	0.836734693877551	0.666666666666667	0.864197530864197	0.5	0.864197530864197	0.5
chr13	55513434	55513434	83.1244425145252	0.507150259067358	-	1	0.96551724137931	0.945054945054945	1	1	0.945054945054945
chr13	55536510	55536542	2365.07914948883	0.97160621761658	-	0.90905702571748	0.920696324951644	0.926650366748166	0.940436241610738	0.940436241610738	0.90905702571748
chr13	55593143	55593171	4976.21174081869	0.989222797927461	+	0.899799196787149	0.895889736647797	0.889310689310689	0.901915455746367	0.901915455746367	0.889310689310689
chr13	55600087	55600107	53.8759738642635	0.385284974093264	+	1	1	1	0.939393939393939	1	0.939393939393939
chr13	55623005	55623007	82.5208517189054	0.505906735751295	+	0.989010989010989	0.882352941176471	0.985915492957746	0.903225806451613	0.989010989010989	0.882352941176471
chr13	55635005	55635035	1818.10647896126	0.959378238341969	+	0.930495689655172	0.946332737030411	0.93815987933635	0.932362122788762	0.946332737030411	0.930495689655172
chr13	55693126	55693126	5.67786539115471	0.0233160621761658	+	1	0.7	0.470588235294118	0.833333333333333	1	0.470588235294118
chr13	55714694	55714694	16.393592593896	0.133056994818653	+	1	0.857142857142857	0.9	0.8	1	0.8
chr13	56135478	56135525	230.134269261721	0.738031088082902	-	0.863636363636364	0.888198757763975	0.873949579831933	0.836206896551724	0.888198757763975	0.836206896551724
chr13	58385218	58385218	101.384191874552	0.556476683937824	-	1	0.941176470588235	1	0.984848484848485	1	0.941176470588235
chr13	58402096	58402153	118.273643274107	0.593575129533679	-	0.640625	0.714285714285714	0.724550898203593	0.75	0.75	0.640625
chr13	58402465	58402519	4181.08035624349	0.986321243523316	-	0.695652173913043	0.719883419689119	0.68030888030888	0.73022238425082	0.73022238425082	0.68030888030888
chr13	58402616	58402616	21.9136556229948	0.175958549222798	+	1	0.782608695652174	1	0.9375	1	0.782608695652174
chr13	5861197	5861197	33.1363817838654	0.254922279792746	-	0	0.454545454545455	0.533333333333333	0.645161290322581	0.645161290322581	0
chr13	5861509	5861545	1704.75624979854	0.955647668393782	+	0.879361324659965	0.856961220597584	0.883615084525358	0.881034482758621	0.883615084525358	0.856961220597584
chr13	59823110	59823114	244.646036859407	0.749844559585492	-	0.874172185430464	0.885714285714286	0.888888888888889	0.890804597701149	0.890804597701149	0.874172185430464
chr13	60897450	60897504	95.7799664483313	0.54279792746114	-	0.6625	0.690322580645161	0.833333333333333	0.766917293233083	0.833333333333333	0.6625
chr13	60936550	60936606	500.708923275725	0.85160621761658	-	0.977272727272727	0.920398009950249	0.873873873873874	0.930451127819549	0.977272727272727	0.873873873873874
chr13	62466800	62466800	9.81918040046202	0.0662176165803109	-	1	1	1	1	1	1
chr13	64129330	64129330	26.9187818525309	0.212642487046632	-	1	0.9	1	0.9375	1	0.9
chr13	64152418	64152418	13.1093365608813	0.101968911917098	-	1	1	1	1	1	1
chr13	64161869	64161893	144.607272632702	0.636476683937824	+	0.905829596412556	0.744186046511628	0.936708860759494	0.794117647058823	0.936708860759494	0.744186046511628
chr13	64248670	64248670	24.8925950562147	0.197305699481865	+	1	1	1	1	1	1
chr13	64292002	64292002	6.64130298625633	0.0403108808290155	+	0	0	0	0	0	0
chr13	64312710	64312710	30.4964830391369	0.233989637305699	-	1	1	0.864864864864865	1	1	0.864864864864865
chr13	65112952	65112952	14.1751189301172	0.112538860103627	-	0.5	0.944444444444444	1	0.882352941176471	1	0.5
chr13	6548163	6548163	34.0422449225073	0.260932642487047	+	1	0.761904761904762	0.891891891891892	0.8	1	0.761904761904762
chr13	6648725	6648725	86.6000879951263	0.516683937823834	-	0.980769230769231	0.983333333333333	0.9625	1	1	0.9625
chr13	66905318	66905344	765.565017983258	0.900518134715026	-	0.941176470588235	0.951932139491046	0.956873315363881	0.954332552693208	0.956873315363881	0.941176470588235
chr13	66933020	66933029	40.477749728884	0.306528497409326	-	0.379310344827586	0.806451612903226	1	0.88	1	0.379310344827586
chr13	67061172	67061172	24.6657340329757	0.196476683937824	-	1	0.909090909090909	1	1	1	0.909090909090909
chr13	67484243	67484243	5.67786539115471	0.0233160621761658	-	1	1	0.588235294117647	0.833333333333333	1	0.588235294117647
chr13	67526151	67526155	79.8392825849564	0.498860103626943	-	0.808510638297872	0.934426229508197	0.826923076923077	0.825	0.934426229508197	0.808510638297872
chr13	67553111	67553148	106.746391719767	0.568911917098446	-	1	0.912621359223301	0.857142857142857	0.912280701754386	1	0.857142857142857
chr13	69612022	69612039	72.0780405703528	0.470466321243523	+	0.870967741935484	0.854166666666667	0.844036697247706	0.941176470588235	0.941176470588235	0.844036697247706
chr13	69809869	69809894	398.471204911977	0.823419689119171	+	0.740157480314961	0.788372093023256	0.763837638376384	0.751336898395722	0.788372093023256	0.740157480314961
chr13	73328455	73328455	14.3261312645798	0.115647668393782	-	0.884615384615385	0.941176470588235	1	0.888888888888889	1	0.884615384615385
chr13	73772903	73772905	32.5906622991547	0.249533678756477	+	1	0.964285714285714	1	0.916666666666667	1	0.916666666666667
chr13	73937813	73937885	333.942604612027	0.799378238341969	+	0.893280632411067	0.942583732057416	0.945454545454545	0.932721712538226	0.945454545454545	0.893280632411067
chr13	73938092	73938092	69.2188538103302	0.458860103626943	+	1	0.986301369863014	0.9375	0.982758620689655	1	0.9375
chr13	74208667	74208689	230.457822391911	0.738238341968912	-	0.528688524590164	0.525316455696203	0.445497630331754	0.472972972972973	0.528688524590164	0.445497630331754
chr13	74317250	74317267	102.970263296582	0.560414507772021	-	0.708333333333333	0.841584158415842	0.880434782608696	0.938144329896907	0.938144329896907	0.708333333333333
chr13	74350212	74350242	1716.15602552033	0.955854922279793	-	0.748741188318228	0.697272727272727	0.728646135967461	0.746051032806804	0.748741188318228	0.697272727272727
chr13	74350344	74350350	66.0044881828744	0.443937823834197	+	0.711538461538462	0.772727272727273	0.878787878787879	0.794871794871795	0.878787878787879	0.711538461538462
chr13	74462692	74462692	5.99963583994896	0.0293264248704663	-	1	1	1	0.8	1	0.8
chr13	74493961	74493961	13.9047950023159	0.109222797927461	-	1	0.9375	1	0.944444444444444	1	0.9375
chr13	74617317	74617321	38.9265443030666	0.296580310880829	-	1	0.961538461538462	0.731707317073171	0.523809523809524	1	0.523809523809524
chr13	74639869	74639873	287.56313244031	0.777616580310881	+	0.914191419141914	0.903030303030303	0.909722222222222	0.925925925925926	0.925925925925926	0.903030303030303
chr13	74807951	74807951	6.32241186146325	0.0369948186528497	-	1	0.941176470588235	1	1	1	0.941176470588235
chr13	74808643	74808649	44.1897649633866	0.329740932642487	-	1	0.916666666666667	0.863636363636364	0.96	1	0.863636363636364
chr13	76098783	76098796	116.848701735676	0.590466321243523	+	1	0.96	1	0.850746268656716	1	0.850746268656716
chr13	77708705	77708705	25.8335878842772	0.202694300518135	+	0.80952380952381	0.9375	1	1	1	0.80952380952381
chr13	80883412	80883412	641.962633083558	0.881450777202073	+	1	0.977605512489233	0.982142857142857	0.965555555555556	1	0.965555555555556
chr13	81657755	81657808	297.79329094916	0.781968911917098	+	0.739043824701195	0.821428571428571	0.771043771043771	0.797101449275362	0.821428571428571	0.739043824701195
chr13	81783246	81783313	1967.54173092675	0.964766839378238	+	0.814542483660131	0.783111111111111	0.782178217821782	0.776652452025586	0.814542483660131	0.776652452025586
chr13	83524854	83524862	525.199660296365	0.856580310880829	+	0.951612903225806	0.899563318777293	0.873015873015873	0.913919413919414	0.951612903225806	0.873015873015873
chr13	85189445	85189480	36.5561538587028	0.27979274611399	+	0.833333333333333	0.8	0.513888888888889	0.755813953488372	0.833333333333333	0.513888888888889
chr13	85289291	85289291	5.35541996413883	0.0132642487046632	-	0.454545454545455	0.2	0.625	0	0.625	0
chr13	85289381	85289381	8.00371940311659	0.0556476683937824	-	0.807692307692308	0.818181818181818	1	0.833333333333333	1	0.807692307692308
chr13	86046756	86046776	195.1362452281	0.704455958549223	-	0.967741935483871	0.88780487804878	0.895833333333333	0.911949685534591	0.967741935483871	0.88780487804878
chr13	8996012	8996053	245.050711018794	0.750673575129534	-	0.740601503759398	0.74390243902439	0.673139158576052	0.671532846715328	0.74390243902439	0.671532846715328
chr13	90923165	90923176	177.052304074932	0.683523316062176	+	0.909090909090909	0.98326359832636	1	0.988700564971751	1	0.909090909090909
chr13	91807696	91807696	77.2515078295059	0.489326424870466	-	0.815384615384615	0.866666666666667	0.943661971830986	0.722222222222222	0.943661971830986	0.722222222222222
chr13	92530821	92530822	220.066806436841	0.727253886010363	-	1	0.950354609929078	0.969325153374233	0.956834532374101	1	0.950354609929078
chr13	93144569	93144569	44.4639716927865	0.330569948186529	-	1	1	0.892857142857143	0.91044776119403	1	0.892857142857143
chr13	93771688	93771688	11.8191804661314	0.0832124352331606	+	1	0.9	1	0.9	1	0.9
chr13	94358956	94359026	178.383755972375	0.684559585492228	+	0.910179640718563	0.928104575163399	0.96085409252669	0.921985815602837	0.96085409252669	0.910179640718563
chr13	95375336	95375355	49.8641950993178	0.364145077720207	-	0.42	0.574468085106383	0.595238095238095	0.609756097560976	0.609756097560976	0.42
chr13	95696914	95696914	24.2558921398802	0.193989637305699	+	1	0.956521739130435	0.388888888888889	0.869565217391304	1	0.388888888888889
chr13	95891886	95891954	113.563364403643	0.582176165803109	-	0.788461538461538	0.839416058394161	0.887755102040816	0.863157894736842	0.887755102040816	0.788461538461538
chr13	96388314	96388328	180.995436319311	0.688911917098446	+	0.910852713178295	0.96078431372549	0.947761194029851	0.925925925925926	0.96078431372549	0.910852713178295
chr13	96542722	96542755	409.23206066215	0.827979274611399	+	0.727777777777778	0.625498007968127	0.572072072072072	0.591928251121076	0.727777777777778	0.572072072072072
chr13	97137897	97137936	67.7564479188667	0.452227979274611	-	0.944444444444444	0.92	0.971698113207547	0.968253968253968	0.971698113207547	0.92
chr13	97137977	97137999	139.256694121309	0.631088082901554	+	0.850467289719626	0.904761904761905	0.986206896551724	0.940594059405941	0.986206896551724	0.850467289719626
chr13	97241105	97241105	18.7159881479759	0.152331606217617	+	1	0.833333333333333	1	0.933333333333333	1	0.833333333333333
chr13	98316981	98316981	14.1751189301172	0.112538860103627	-	1	1	1	1	1	1
chr13	98815135	98815176	59.3028153799024	0.410569948186528	-	0.779220779220779	0.833333333333333	0.785714285714286	0.833333333333333	0.833333333333333	0.779220779220779
chr13	98890999	98891029	251.644441054503	0.755233160621762	-	0.748427672955975	0.865497076023392	0.833333333333333	0.797752808988764	0.865497076023392	0.748427672955975
chr13	99344677	99344692	83.2851100262624	0.507979274611399	-	0.633663366336634	0.905405405405405	0.841121495327103	0.897435897435897	0.905405405405405	0.633663366336634
chr14	105897125	105897125	6.32241186146325	0.0369948186528497	-	1	1	1	1	1	1
chr14	113314608	113314608	63.8374137003879	0.43440414507772	+	0	0	0	0	0	0
chr14	118132739	118132755	156.398555204606	0.655544041450777	-	1	0.894409937888199	0.989795918367347	0.873873873873874	1	0.873873873873874
chr14	118937969	118937987	305.05672689493	0.784870466321244	+	0.88013698630137	0.849056603773585	0.844262295081967	0.872448979591837	0.88013698630137	0.844262295081967
chr14	120275669	120275707	110.852197876668	0.578860103626943	+	0.889908256880734	0.890756302521008	0.824175824175824	0.91	0.91	0.824175824175824
chr14	121915786	121915786	5.64160366652455	0.0210362694300518	-	1	0.933333333333333	1	1	1	0.933333333333333
chr14	121915845	121915845	31.1993078781142	0.24020725388601	-	1	0.958333333333333	0.923076923076923	1	1	0.923076923076923
chr14	122107135	122107154	91.9804743257922	0.53119170984456	+	0.982758620689655	0.966292134831461	1	0.94	1	0.94
chr14	14120926	14120943	108.970718139306	0.573886010362694	-	0.858267716535433	0.872	0.845238095238095	0.864406779661017	0.872	0.845238095238095
chr14	16243323	16243323	5.03225576671338	0.00362694300518135	-	1	1	0.6	1	1	0.6
chr14	16249322	16249325	126.257324478131	0.607253886010363	+	0.95	0.918032786885246	0.947761194029851	0.975	0.975	0.918032786885246
chr14	16365167	16365187	1046.03406637391	0.924559585492228	+	0.944980694980695	0.939323220536756	0.934426229508197	0.939705882352941	0.944980694980695	0.934426229508197
chr14	18270982	18270983	112.374530471678	0.580518134715026	-	0.959183673469388	0.928571428571429	1	0.991150442477876	1	0.928571428571429
chr14	19823826	19823826	10.707903263418	0.0715025906735751	-	0	0.142857142857143	0	0	0.142857142857143	0
chr14	20083147	20083147	30.8809693644867	0.237927461139896	-	1	1	1	1	1	1
chr14	20348054	20348084	179.306395975429	0.686424870466321	-	0.931330472103004	0.827814569536424	0.951612903225806	0.852631578947368	0.951612903225806	0.827814569536424
chr14	20388837	20388898	645.852380339963	0.882279792746114	-	0.836391437308868	0.877551020408163	0.816640986132512	0.899736147757256	0.899736147757256	0.816640986132512
chr14	20641000	20641034	147.331943026102	0.641658031088083	+	0.883495145631068	0.831395348837209	0.909774436090226	0.759259259259259	0.909774436090226	0.759259259259259
chr14	20794016	20794030	39.9774404002756	0.30300518134715	-	1	0.833333333333333	0.952380952380952	1	1	0.833333333333333
chr14	21052185	21052185	9.81918040046202	0.0662176165803109	-	1	0.9	0.8	1	1	0.8
chr14	21831524	21831542	277.04091140616	0.77160621761658	+	0.709821428571429	0.74703557312253	0.736585365853659	0.767676767676768	0.767676767676768	0.709821428571429
chr14	24490718	24490747	118.943018808115	0.595440414507772	+	0.979591836734694	0.912	0.969072164948454	0.94	0.979591836734694	0.912
chr14	26638134	26638204	242.066202788374	0.747357512953368	+	0.885321100917431	0.904761904761905	0.893333333333333	0.889908256880734	0.904761904761905	0.885321100917431
chr14	26970496	26970496	22.7637936686043	0.181761658031088	-	0	0	0	0	0	0
chr14	27336042	27336054	44.442341172201	0.330362694300518	+	1	0.942857142857143	1	0.942857142857143	1	0.942857142857143
chr14	27508445	27508498	153.422028431038	0.652227979274611	-	0.853403141361257	0.743589743589744	0.785488958990536	0.792079207920792	0.853403141361257	0.743589743589744
chr14	29968399	29968488	3858.887721324	0.985077720207254	+	0.761578044596912	0.751124678663239	0.754214729370009	0.751971772519718	0.761578044596912	0.751124678663239
chr14	29978406	29978406	60.645057332376	0.418031088082902	+	0.896551724137931	0.893617021276596	1	0.88	1	0.88
chr14	30549167	30549182	57.7148009583448	0.401450777202073	+	0.743589743589744	0.9375	0.896551724137931	0.9375	0.9375	0.743589743589744
chr14	30626202	30626202	16.8105327634243	0.13699481865285	-	1	1	1	0.909090909090909	1	0.909090909090909
chr14	31001363	31001363	32.9282264574151	0.252642487046632	-	0.730769230769231	0.684210526315789	0.521739130434783	0.833333333333333	0.833333333333333	0.521739130434783
chr14	31019037	31019037	16.4707178779985	0.133471502590674	-	1	0.966666666666667	0.222222222222222	0.923076923076923	1	0.222222222222222
chr14	31206674	31206683	81.5628235277067	0.503212435233161	-	1	0.885714285714286	0.9	0.911764705882353	1	0.885714285714286
chr14	31251489	31251511	46.937379889346	0.34860103626943	+	0.883333333333333	0.829268292682927	0.736263736263736	0.890909090909091	0.890909090909091	0.736263736263736
chr14	31336686	31336711	87.1301953988887	0.518341968911917	+	0.876712328767123	0.881578947368421	0.907563025210084	0.921875	0.921875	0.876712328767123
chr14	31494923	31494923	6.64130298625633	0.0403108808290155	-	0	0	0	0	0	0
